072969,0027,FIRE ROAD DR,CHESTNUT DR,PINE DR,0
072970,0022,BELMORE AVE,CONNETQUOT AVE,MADISON ST EAST,0
072971,0028,EATON LA,TAHLULAH LA,MAGOUN RD,0
072972,0040,MARILYNN ST,OVERLOOK DR,MANISTEE LA,0
072973,0018,COATES AVE,GRUNDY AVE,MARK DR,0
072974,0006,FIFTH AVE,DEAD END,MAY ST,0
072975,0048,CEDAR ST,PINEVIEW BLVD,MCKINNEY AVE,0
072976,0050,EISENHOWER AVE,CROOKED HILL RD,MCNAIR ST,0
072977,0010,SMITHTOWN AVE,CUL DE SAC,MELLENNIUM COUR,0
072978,0027,N MAIN ST,N MAIN ST,MILL POND RD,0
072979,0009,MOBILE ST,TERRY RD,MILTON ST,0
072980,0123,VETERANS MEMORIAL HWY,EASTON ST,LOUIS KOSSUTH A,0
072981,0019,PINE AVE,SANDRA AVE,STANLEY ST,0
072982,0006,AMERICAN BLVD,HELMIG ST,PIC CT,0
072983,0009,MONTAUK AVE,MONTAUK AVE,SHEPPARD CT,0
072984,0042,DEAD END,TIMBERPOINT RD,SHINNECOCK LA,0
072985,0007,WEST AVE,ATLANTIC AVE,SHORE RD,0
072986,0008,THIRD AVE,SECOND AVE,SIXTH ST,0
072987,0023,JOSELSON AVE,N THOMPSON DR,SONIA RD,0
072988,0011,WEST ST,HIGBIE LA,SOUTH ST,0
072989,0020,DEAD END,ROCKAWAY ST,SOUTHSIDE AVE,0
072990,0004,YANKEE ST,CUL DE SAC,SPERRY CT,0
072991,0014,SHADOW GROVE LA,SHADOW GROVE LA,SEQUOIA WAY,0
072992,0039,EISENHOWER AVE,CROOKED HILL RD,ST PETERS DR,0
072993,0033,FIRST ST,BRENTWOOD,SECOND AVE,0
072994,0014,GIBSON AVE,GRAND BLVD,STEUBEN ST,0
072995,0012,GRAND BLVD,FERRIS AVE,STRUM ST,0
072996,0044,DOCK RD,W MAIN ST,SUFFOLK LA,0
072997,0012,GREENE AVE,RAILROAD AVE,SWAYZE ST,0
072998,0039,UDALL RD,PINE AVE,SYLVIA DR,0
072999,0044,LOWELL AVE,NICOLL AVE,TAMARACK ST,0
073001,0027,NY906A LIE-SR EB,I-495 EB (ON),I495 Exit 49S 9,0
073002,0035,I-495 WB (OFF),NY906B LIE-SR WB,I495 Exit 49S 9,0
073003,0057,I-495 EB (OFF),NY906A LIE-SR EB,I495 Exit 49S 9,0
073004,0029,NY906B LIE-SR WB,I-495 WB (ON),I495 Exit 49S 9,0
073005,0034,RT 110 SB,I495 EB (ON),I495 AT RT 110,0
073006,0038,I495 EB (OFF),RT 110 NB,I495 AT RT 110,0
073007,0037,RT 110 NB,I495 WB (ON),I495 AT RT 110,0
073008,0030,I495 WB (OFF),RT 110 SB,I495 AT RT 110,0
073009,0043,906A EB (OFF),I495 EB,I495 AT RT 110,0
073010,0058,I-495 WB (OFF),NY906B LIE-SR WB,I495 Exit 49N P,0
073011,0038,NY906A LIE-SR EB,I-495 EB (ON),I495 Exit 49N P,0
073012,0031,I495 EB (OFF),CR 111,I495 at Eastpor,0
073013,0032,NY906B LIE-SR WB,I-495 WB (ON),I495 at Bagatel,0
073014,0030,NY906A LIE-SR EB,I-495 EB (ON),I495 at Bagatel,0
073015,0017,I-495 WB (OFF),NY906B LIE-SR WB,I495 at Bagatel,0
073016,0028,I-495 EB (OFF),NY906A LIE-SR EB to DEER PK,I495 at Route 2,0
073017,0028,NY906B LIE-SR WB FRM DEER PK,I-495 WB (ON),I495 at Route 2,0
073018,0037,NY906A LIE-SR EB FRM DEER PK,I-495 EB (ON),I495 at Route 2,0
073019,0032,I-495 WB (OFF),NY906B LIE-SR WB TO DEER PK,I495 at Route 2,0
073020,0032,I-495 EB (OFF),NY906A LIE-SR/COMMACK RD EB,906A at Commack,0
073021,0035,NY906B LIE-SR/COMMACK RD  WB,I-495 WB (ON),906B at Commack,0
073022,0043,I-495 EB (OFF),NY906A LIE-SR EB (ON),I495 at Commack,0
073023,0045,NY906B LIE-SR WB,I-495 WB (ON),I495 at Commack,0
073024,0032,RT 906A LIE-SR EB (OFF),MRG RMPS TO RT908K SB,906A at Sagtiko,0
073025,0024,DVRG RMP FRM RT908 K SB,CROOKED HILL RD,906B at Sagitko,0
073026,0016,DVRG RMPS TO 906B WB & CRKED,RT 906B LIE-SR WB (ON),906B at Sagitko,0
073027,0036,RT 908K S/B,RT 906A LIE-SR EB (ON),906A at Sagtiko,0
073028,0041,DVRG RMPS TO 908K N&S,Ramp Ends,906B at Sagitko,0
073029,0042,RT 908K NB (OFF),RT 906B LIE-SR WB (ON),906B at Sagitko,0
073030,0042,RT 906A LIE-SR EB (OFF),RT 908K NB (ON),906A at Sagtiko,0
073031,0037,DVRG RMP FRM RT908K NB (OFF),I-495 EB (ON),906A at Sagtiko,0
073033,0032,906A EB (OFF),DVRG RMPS TO I495 & 906A EB,906A at Sagtiko,0
073034,0029,WICKS RD TO,906A EB (ON),906A at Wick Rd,0
073035,0013,NY906B LIE-SR WB (OFF),CR 67 VANDERBUILT MOTOR PKWY,906B at CR67,0
073036,0019,CR 67 VANDERBUILT MOTOR PKWY,NY906B LIE-SR WB (ON),NY231 at NSP,0
073037,0043,RT 906A LIE-SR e/o WICKS,I-495 EB (ON),I-495 EB Ent,0
073038,0048,I-495 WB Ex 53 (OFF),NY906B LIE-SR EB to MOTR PKY,I495 at Exit 53,0
073039,0036,I-495 EB Ex55 (OFF),RT 906A LIE-SR EB to MOTOR P,I495 at Exit 55,0
073040,0033,NY906B LIE-SR w/o MOT PKY WB,I-495 WB (ON),I495 at Exit 55,0
073041,0024,I-495 EB Ex56 (OFF),RT 906A LIE-SR EB to NY111,I495 at Exit 55,0
073042,0040,NY906B LIE-SR WB w/o NY111,I-495 WB (ON),I495 at Exit 55,0
073043,0020,I495 W/B Ex55 (OFF),NY906B LIE-SR WB to MOTR PKY,I495 at NY111,0
073044,0029,RT 906A LIE-SR e/o NY111,I-495 EB (ON),I495 at NY111,0
073045,0019,I-495 WB Ex56 (OFF),NY906B LIE-SR WB to RT 111,I495 at NY111,0
073046,0027,I-495 EB Ex57 (OFF),RT906A LIE-SR EB to NY454,I495 at Exit 57,0
073047,0041,NY906B LIE-SR WB w/o NY454,I-495 WB (ON),I495 at Exit 57,0
073048,0047,RT 906A LIE-SR e/o Vet. M. H,I-495 EB (ON),I495 Exit 57,0
073049,0031,I-495 W/B Ex57 (OFF),NY906B LIE-SR WB to RT454,I495 Exit 57,0
073050,0029,I-495 EB Ex58 (OFF),RT906A LIE-SR EB-OLD NICLS R,I495 Exit 58,0
073051,0047,RT906A LIE-SR fm OLD NCHLS R,I-495 EB (ON),I495 Exit 58,0
073052,0025,I-495 WB Ex58 (OFF),RT906B LIE-SR WB-OLD NICLS R,I495 Exit 58,0
073053,0044,NY906B LIE-SR fm OLD NCHLS R,I-495 WB (ON),I495 Exit 58,0
073054,0029,I-495 EB Ex59 (OFF),RT906A LIE-SR EB-CR 93 OCEAN,I495 Exit 59,0
073055,0027,RT906A LIE-SR EB-CR 93 OCEAN,I-495 EB (ON),I495 Exit 59,0
073056,0022,I-495 WB Ex59 (OFF),RT906B LIE-SR WB-CR 93 OCEAN,I495 Exit 59,0
073057,0034,RT906B LIE-SR WB-CR 93 OCEAN,I-495 WB (ON),I495 Exit 59,0
073058,0035,I-495 EB Ex60 (OFF),RT906A LIE-SR EB -RONKONKOMA,I495 at Exit 60,0
073059,0048,RT906A LIE-SR EB-HAWKNS AV,I-495 EB (ON),I495 at Exit 60,0
073060,0048,I-495 WB Ex60 (OFF),RT906B LIE-SR WB-HAWKNS AV,I495 at Exit 60,0
073061,0031,RT906B LIE-SR WB -RONKONKOMA,I-495 WB (ON),I495 at Exit 60,0
073062,0043,I-495 EB Ex61 (OFF),RT906A LIE-SR EB to CR 19,I495 at Exit 61,0
073063,0032,RT906A LIE-SR EB frm CR 19,I-495 EB (ON),I495 at Exit 61,0
073064,0023,I-495 WB Ex61 (OFF),RT906B LIE-SR WB to CR 19,I495 at Exit 61,0
073065,0037,RT906B LIE-SR WB frm CR 19,I-495 WB (ON),I495 at Exit 61,0
073066,0030,I-495 EB Ex62 (OFF),RT906A LIE-SR EB to CR 97,I495 at Cr97 Ex,0
073067,0032,RT906A LIE-SR EB frm CR 97,I-495 EB (ON),I495 at Cr97 Ex,0
073068,0018,I-495 WB Ex62 (OFF),RT906B LIE-SR WB to CR 97,I495 at Cr97 Ex,0
073069,0032,RT906B LIE-SR WB frm CR 97,I-495 WB (ON),I495 at Cr97 Ex,0
073070,0022,I-495 EB Ex63 (OFF),RT906A LIE-SR EB to CR 83,I495 at Exit 63,0
073071,0029,RT906A LIE-SR EB frm CR 83,I-495 EB (ON),I495 at Exit 63,0
073072,0018,I-495 WB Ex63 (OFF),RT906B LIE-SR WB to CR 83,I495 at Exit 63,0
073073,0050,RT906B LIE-SR WB frm CR 83,I-495 WB (ON),I495 at Exit 63,0
073074,0016,I-495 EB Ex64 (OFF),RT906A LIE-SR EB to NY112,I495 at Exit 64,0
073075,0040,RT906A LIE-SR EB frm NY112,I-495 EB (ON),I495 at Exit 64,0
073076,0028,I-495 WB Ex64 (OFF),RT906B LIE-SR WB to NY112,I495 at Exit 64,0
073077,0060,RT906B LIE-SR WB frm NY112,I-495 WB (ON),I495 at Exit 64,0
073078,0024,I-495 EB Ex65 (OFF),RT906A LIE-SR EB to CR 16,I495 at Exit 64,0
073079,0021,RT906A LIE-SR EB frm CR 16,I-495 EB (ON),I495 at Exit 64,0
073080,0026,I-495 WB Ex65 (OFF),RT906B LIE-SR WB to CR 16,I495 at Exit 64,0
073081,0038,RT906B LIE-SR WB to CR 16,I-495 WB (ON),I495 at Exit 64,0
073082,0018,I-495 EB Ex66 (OFF),RT906A LIE-SR EB to CR 101,I495 at CR101,0
073083,0054,CR 101 SILLS RD,I-495 EB (ON),I495 at CR101,0
073084,0053,I-495 WB Ex66 (OFF),CR 101 SILLS RD,I495 at CR101,0
073085,0040,RT906B LIE-SR WB frm CR 101,I-495 WB (ON),I495 at CR101,0
073086,0041,I-495 EB Ex67 (OFF),CR 21 YAPHANK AVE,I495 at CR21,0
073087,0046,CR 21 YAPHANK AVE,I-495 EB (ON),I495 at CR21,0
073088,0021,I-495 WB Ex67 (OFF),CR 21 YAPHANK AVE,I495 at CR21,0
073089,0056,CR 21 YAPHANK AVE,I-495 WB (ON),I495 at CR21,0
073090,0036,,CR 46 WILLIAM FLOYD PKY SB,I495 at CR46,0
073091,0073,CR 46 WILLIAM FLOYD PKY S/B,MERGE RMP I-495 EB (ON),I495 at CR46,0
073092,0071,DVRG RMP I-495 EB Ex68 (OFF),CR 46 WILLIAM FLOYD PKY N/B,I495 at CR46,0
073093,0040,CR 46 WILLIAM FLOYD PKY NB,Ramp E,I495 at CR46,0
073094,0036,DVG RMP CR46 WILAM FLOYD PKY,CR 46 WILLIAM FLOYD PKY NB,I495 at CR46,0
073095,0071,CR 46 WILLIAM FLOYD PKY NB,MERGE RMPS I-495 WB (ON),I495 at CR46,0
073096,0073,DVRG RMP I-495 WB Ex68 (OFF),CR 46 WILLIAM FLOYD PKY S/BE,I495 at CR46,0
073097,0038,CR 46 WILLIAM FLOYD PKY SB,MRG RMP CR46 WILAM FLOYD PKY,I495 at CR46,0
073098,0031,I-495 EB Ex69 (OFF),WADING RIVER RD,I495 at Wading,0
073099,0044,WADING RIVER RD,I-495 EB (ON),I495 at Wading,0
073100,0031,I-495 WB Ex69 (OFF),WADING RIVER RD,I495 at Wading,0
073101,0044,WADING RIVER RD,I-495 WB (ON),I495 at Wading,0
073102,0003,I-495 EB Ex70 (OFF),Diverge,I495 at Eastpor,0
073108,0034,CR 111,I-495 EB (ON),I495 at Eastpor,0
073109,0035,I495 WB (OFF),CR111,I495 at Eastpor,0
073110,0035,CR111,I495 WB ON,I495 at Eastpor,0
073111,0023,I-495 EB Ex71 (OFF),NY24 EDWARDS AVE,I495 at NY24,0
073112,0048,CR94 EDWARDS AVE,I-495 WB (ON),I495 at NY24,0
073113,0035,I495 EB Ex72 (OFF),NY 25 EB,I495 at NY25,0
073114,0044,NY 25 EB (OFF),I-495 WB (ON),I495 at NY25,0
073115,0049,DVRG RMP I-495 EB Ex72 (OFF),RT 25 W/B,I495 at NY25,0
073116,0039,NY 25 WB (OFF),I-495 WB (ON),I495 at NY25,0
073117,0038,I-495 EB Ex73 (OFF),CR 58 E/B,I495 at NY25,0
073118,0055,CR 58 WB,I-495 WB (ON),I495 at NY25,0
073120,0023,908 G E/B (OFF),ROUND SWAMP RD (ON),908G at Round S,0
073121,0013,ROUND SWAMP RD (OFF),908 G E/B (ON),908G at Round S,0
073122,0030,908 G W/B (OFF),ROUND SWAMP RD (ON),908G at Round S,0
073123,0013,ROUND SWAMP RD (OFF),908 G W/B (ON),908G at Round S,0
073124,0023,908 G E/B (OFF),RT 110 S/B (ON),NY110 at 908G,0
073125,0016,RT 110 S/B (OFF),908 G E/B (ON),NY110 at 908G,0
073126,0021,908 G W/B (OFF),RT 110 S/B (ON),NY110 at 908G,0
073127,0045,RT 110 S/B (OFF),908 G W/B (ON),NY110 at 908G,0
073128,0025,908 G E/B (OFF),RT 110 N/B (ON),NY110 at 908G,0
073129,0062,RT 110 N/B (OFF),908 G E/B (ON),NY110 at 908G,0
073130,0025,908 G W/B (OFF),RT 110 N/B (ON),NY110 at 908G,0
073131,0014,RT 110 N/B (OFF),908 G W/B (ON),NY110 at 908G,0
073132,0024,908 G E/B (OFF),WOLF HILL RD (ON),908G at Wolf Hi,0
073133,0036,WOLF HILL RD (OFF),908 G E/B (ON),908G at Wolf Hi,0
073134,0030,908 G W/B (OFF),WOLF HILL RD (ON),908G at Wolf Hi,0
073135,0021,WOLF HILL RD (OFF),908 G W/B (ON),908G at Wolf Hi,0
073137,0019,FARBER DR,NY 109 NB (ON),NY27 at NY109,0
073138,0019,908G EB (OFF),RT 231 N/B (ON),NY231 at NSP,0
073139,0017,RT 231 NB (OFF),908 G W/B (ON),NY231 at NSP,0
073140,0038,RT 231 S/B (OFF),908 G W/B (ON),NY231 at NSP,0
073141,0020,908 G W/B (OFF),RT 231 S/B (ON),NY231 at NSP,0
073142,0025,908 G E/B (OFF),CR 67 (ON),908G at Commack,0
073143,0019,MERGE FROM CR67 EB&WB,908 G E/B (ON),908G at Commack,0
073144,0049,MERGE FROM CR4 NB&SB,908 G W/B (ON),908G at Commack,0
073145,0027,908 G W/B (OFF),DIVERGE TO CR4 NB&SB,908G at Commack,0
073146,0043,908 G E/B (OFF),908 K S/B (ON),NSP at Sunken M,0
073147,0021,908 K S/B (OFF),908 G E/B (ON),NSP at Sunken M,0
073148,0026,908 G E/B (OFF),908 K N/B (ON),NSP at Sunken M,0
073149,0042,908 K N/B (OFF),908 G E/B (ON),NSP at Sunken M,0
073150,0041,908 K S/B TO (OFF),908 G W/B (ON),NSP at Sunken M,0
073151,0026,908 G W/B TO (OFF),908 K S/B (ON),NSP at Sunken M,0
073152,0028,908 K N/B TO (OFF),908 G W/B (ON),NSP at Sunken M,0
073153,0054,908 G W/B TO (OFF),908 K N/B (ON),NSP at Sunken M,0
073154,0064,908 G E/B (OFF),PARKWAY DR. SO. (ON),NSP Exit 46,0
073155,0039,PARKWAY DR.NO. (OFF),908 G W/B (ON),NSP Exit 46,0
073156,0038,RT 454 E/B TO,908 G W/B,NY454 at NSP,0
073160,0016,COUNTY LINE,NY110 SB,NY110 at SSP,0
073161,0024,RT 110 S/B (OFF),DIVERGE TO 908M EB &LOCAL RD,NY110 at SSP,0
073162,0021,908 M E/B (OFF),RT 110 N/B (ON),NY110 at SSP,0
073163,0042,RT 110 N/B (OFF),908 M E/B (ON),NY110 at SSP,0
073164,0029,908 M W/B (OFF),RT 110 N/B (ON),NY110 at SSP,0
073165,0021,RT 110 N/B (OFF),908 M W/B (ON),NY110 at SSP,0
073166,0026,908 M W/B (OFF),RT 110 S/B (ON),NY110 at SSP,0
073167,0022,RT 110 S/B (OFF),Oyster Bay City Line,NY110 at SSP,0
073168,0030,908 M E/B (OFF),RT 109 S/B (ON),NY109 at SSP,0
073169,0019,RT 109 S/B (OFF),908 M E/B (ON),NY109 at SSP,0
073170,0035,CR 28 N/B (OFF),908 M E/B (ON),SSP at NY 109,0
073171,0012,CR 28 S/B (OFF),908 M E/B (ON),SSP at NY 109,0
073172,0014,908 M E/B (OFF),CR 28 N/B (ON),SSP at NY 109,0
073173,0021,908 M W/B (OFF),CR 28 N/B (ON),SSP at NY 109,0
073174,0032,908 M W/B (OFF),RT 109 N/B (ON),NY109 at SSP,0
073175,0020,RT 109 N/B (OFF),908 M W/B (ON),NY109 at SSP,0
073176,0027,RT 109 S/B (OFF),908 M W/B (ON),NY109 at SSP,0
073177,0023,908 M E/B (OFF),CR 3(ON),908M at Wellwoo,0
073178,0029,CR 3 N/B (OFF),908 M E/B (ON),908M at Wellwoo,0
073179,0025,908 M W/B (OFF),CR 3(ON),908M at Wellwoo,0
073180,0029,CR 3(OFF),908 M W/B (ON),908M at Wellwoo,0
073181,0023,908 M E/B (OFF),CR 2 S/B (ON),SSP at Straight,0
073182,0017,CR 2 S/B (OFF),908 M E/B (ON),SSP at Straight,0
073183,0015,908 M E/B (OFF),CR 2 N/B (ON),SSP at Straight,0
073184,0034,CR 2 N/B (OFF),908 M E/B (ON),SSP at Straight,0
073185,0015,CR 2 N/B (OFF),908 M W/B (ON),SSP at Straight,0
073186,0023,908 M W/B (OFF),CR 2 N/B (ON),SSP at Straight,0
073187,0043,CR 2 S/B (OFF),908 M W/B (ON),SSP at Straight,0
073188,0025,908 M W/B (OFF),CR 2 S/B (ON),SSP at Straight,0
073189,0029,908 M E/B (OFF),DIVERGE TO BELMONT AVE,908M at Belmont,0
073190,0014,BELMONT AVE S/B (OFF),908 M E/B (ON),908M at Belmont,0
073191,0015,908 M E/B (OFF),BELMONT AVE N/B (ON),908M at Belmont,0
073192,0022,SYLVAN RD,908 M E/B (ON),908M at Belmont,0
073193,0014,BELMONT AVE N/B (OFF),908 M W/B (ON),908M at Belmont,0
073194,0025,908 M W/B (OFF),BELMONT AVE N/B (ON),908M at Belmont,0
073195,0032,BELMONT AVE S/B (OFF),908 M W/B (ON),908M at Belmont,0
073196,0018,908 M W/B (OFF),BELMONT AVE S/B (ON),908M at Belmont,0
073197,0016,BELMONT PARK,908 M E/B (ON),908M at Exit 38,0
073198,0016,908 M E/B (OFF),BELMONT PARK,908M at Exit 38,0
073199,0025,908 M W/B (OFF),BELMONT PARK,908M at Exit 38,0
073200,0021,BEMONT PARK,908 M W/B (ON),908M at Exit 38,0
073201,0019,908 M E/B (OFF),SYLVAN RD,NY231 at 908M,0
073202,0018,RT 231 S/B (OFF),908 M E/B (ON),NY231 at 908M,0
073203,0038,RT 231 S/B (OFF),908 M W/B (ON),NY231 at 908M,0
073204,0018,908 M W/B (OFF),RT 231 S/B (ON),NY231 at 908M,0
073205,0019,908 M E/B (OFF),RT 231 N/B (ON),NY231 at 908M,0
073206,0037,RT 231 N/B (OFF),908 M E/B (ON),NY231 at 908M,0
073207,0019,RT 231 N/B (OFF),908 M W/B (ON),NY231 at 908M,0
073208,0026,908 M W/B (OFF),RT 231 N/B (ON),NY231 at 908M,0
073209,0022,CR13 CROOKED HILL RD(OFF),908K NB (ON),Sagtikos at Cro,0
073210,0016,PILGRIM PSYCH HOSPITAL,908K SB (ON),Sagtikos at Cro,0
073218,0022,CR 57 WB (OFF),MERGE WITH 908M WB OFF RAMP,908M at CR57,0
073220,0012,RAMP TO 908J SB&908M WB,CR 57 EB (ON),908M at CR57,0
073221,0018,MERGE  CR 57 EB&WB OFF,MRG RAMPS FRM CR57 &908M WB,908M at CR57,0
073222,0044,908 M W/B TO,908 K N/B,908K at 908M,0
073223,0057,908 K S/B TO,908 M E/B,908K at 908M,0
073226,0029,908 M E/B (OFF),SPUR DR S On),908M at CR13,0
073227,0017,CR 13 S/B (OFF),908 M E/B (ON),908M at CR13,0
073228,0016,908 M E/B (OFF),CR 13 N/B (ON),908M at CR13,0
073229,0023,SPUR DR S (OFF),908 M E/B (ON),908M at CR13,0
073230,0021,908 M W/B (OFF),SERVICE RD (ON),908M at CR13,0
073231,0019,CR 13 N/B (OFF),908 M W/B (ON),908M at CR13,0
073232,0020,908 M W/B (OFF),CR 13 S/B (ON),908M at CR13,0
073233,0023,SPUR DR N (OFF),908 M W/B (ON),908M at CR13,0
073234,0026,908 M E/B (OFF),RT 111 S/B (ON),NY111 at SSP,0
073235,0019,RT 111 S/B (OFF),908 M E/B (ON),NY111 at SSP,0
073236,0020,908 M E/B (OFF),RT 111 NB (ON),NY111 at SSP,0
073237,0030,RT 111 N/B (OFF),908 M E/B (ON),NY111 at SSP,0
073238,0025,908 M W/B (OFF),RT 111 N/B (ON),NY111 at SSP,0
073239,0020,RT 111 N/B (OFF),908 M W/B (ON),NY111 at SSP,0
073240,0020,908 M W/B (OFF),RT 111 S/B (ON),NY111 at SSP,0
073241,0030,RT 111 S/B (OFF),908 M W/B (ON),NY111 at SSP,0
073242,0018,908 M E/B (OFF),DIVERGE TO SPUR DR S,908M at CR 17,0
073243,0019,MERGE FROM SPUR DR S,908 M E/B (ON),908M at CR 17,0
073244,0020,908 M W/B (OFF),SPUR DR N (ON),908M at CR 17,0
073245,0030,BELT DR E (OFF),908 M W/B (ON),908M at CR 17,0
073247,0025,908 M E/B (OFF),906C EB (ON),906C at Exit 44,0
073248,0022,906D WB (OFF),908 M E/B (ON),906D Exit 44W,0
073249,0032,908 M E/B (OFF),906D WB (ON),906D Exit 44W,0
073250,0042,906C EB (OFF),908 M E/B (ON),906C at Exit 44,0
073251,0029,908 M W/B (OFF),906C EB (ON),906C at Exit 44,0
073252,0021,906C EB (OFF),908 M W/B (ON),906C at Exit 44,0
073253,0021,908 M W/B (OFF),906D WB (ON),906D Exit 44W,0
073254,0036,906D WB (OFF),908 M W/B (ON),906D Exit 44W,0
073255,0017,908 M E/B TO,RT 27 A E/B,NY27A at SSP,0
073256,0017,RT 27 A W/B TO,908 M E/B,NY27A at SSP,0
073257,0020,908 M E/B TO,HARWOOD AVE,NY27A at SSP,0
073258,0018,RT 27 A E/B TO,908 M W/B,NY27A at SSP,0
073259,0026,908 M W/B TO,RT 27 A E/B,NY27A at SSP,0
073260,0025,RT 27 A W/B TO,908 M W/B,NY27A at SSP,0
073261,0020,908 M W/B TO,RT 27 A W/B,NY27A at SSP,0
073262,0024,RT 27 A EB TO,908 M E/B,NY27A at SSP,0
073263,0036,RIVER RD,908 M W/B,908M at Exit 46,0
073264,0031,908 M E/B TO,TIMBER PT RD,908M at Exit 46,0
073270,0021,RT 27 E/B (OFF),RT 110 S/B (ON),NY27 at NY110,0
073271,0018,RT 110 S/B (OFF),RT 27 E/B (ON),NY27 at NY110,0
073272,0017,RT 27 E/B (OFF),RT 110 N/B (ON),NY27 at NY110,0
073273,0027,RT110 N/B (OFF),RT 27 E/B (ON),NY27 at NY110,0
073274,0025,RT 27 W/B (OFF),RT 110 N/B (ON),NY27 at NY110,0
073275,0016,RT 110 N/B (OFF),RT 27 W/B ENT RAMP (ON),NY27 at NY110,0
073276,0018,RT 27 W/B (OFF),RT 110 S/B (ON),NY27 at NY110,0
073277,0028,RT 110 S/B (OFF),RT 27 W/B ENT RAMP (ON),NY27 at NY110,0
073278,0020,RT 27 E/B (OFF),CR 47 S/B (ON),NY27 at Great N,0
073279,0020,CR 47 S/B  (OFF),RT 27 E/B (ON),NY27 at Great N,0
073280,0018,RT 27 E/B (OFF),CR 47 N/B (ON),NY27 at Great N,0
073281,0018,CR 47 N/B (OFF),RT 27 E/B (ON),NY27 at Great N,0
073282,0018,RT 27 W/B (OFF),CR 47 N/B (ON),NY27 at Great N,0
073283,0019,CR 47 N/B (OFF),RT 27 W/B (ON),NY27 at Great N,0
073284,0018,RT 27 W/B (OFF),CR 47 S/B (ON),NY27 at Great N,0
073285,0020,CR 47 S/B (OFF),RT 27 W/B (ON),NY27 at Great N,0
073286,0015,RT 27 E/B (OFF),CR 3 S/B (ON),NY27 at Wellwoo,0
073287,0017,CR 3 S/B (OFF),RT 27 E/B (ON),NY27 at Wellwoo,0
073288,0019,RT 27 E/B (OFF),CR 3 N/B (ON),NY27 at Wellwoo,0
073289,0016,CR 3 N/B (OFF),RT 27 E/B (ON),NY27 at Wellwoo,0
073290,0016,RT 27 W/B (OFF),CR 3 N/B (ON),NY27 at Wellwoo,0
073291,0020,CR 3 N/B (OFF),RT 27 W/B (ON),NY27 at Wellwoo,0
073292,0017,RT 27 W/B (OFF),CR 3 S/B (ON),NY27 at Wellwoo,0
073293,0019,CR 3 S/B (OFF),RT 27 W/B (ON),NY27 at Wellwoo,0
073294,0018,906C EB (OFF),RT 109 S/B (ON),NY27 at NY109,0
073295,0018,RT 109 S/B (OFF),906C EB (ON),NY27 at NY109,0
073296,0020,906C EB (OFF),RT 109 N/B (ON),NY27 at NY109,0
073297,0020,RT 109 N/B (OFF),906C EB (ON),NY27 at NY109,0
073299,0020,RT 109 N/B (OFF),906D WB (ON),NY27 at NY109,0
073300,0022,906D WB (OFF),RT 109 SB (ON),NY27 at NY109,0
073301,0025,RT 109 S/B (OFF),906D WB (ON),NY27 at NY109,0
073302,0008,906 C EB (OFF),RT 27 EB (ON),NY27 at Exit 37,0
073303,0010,RT 27 W/B (OFF),906 D WB (ON),NY27 at Exit 37,0
073304,0010,NY27 EB (OFF),906C EB (ON),NY27 Exit 38,0
073305,0010,906D WB (OFF),NY27 WB (ON),NY27 Exit 38,0
073306,0011,RT 27 E/B (OFF),906C EB (ON),NY 27 at Exit 3,0
073307,0007,906D WB (OFF),RT 27 W/B (ON),NY 27 at Exit 3,0
073308,0025,906C EB (OFF),RT 27 E/B (ON),NY 27 at Exit 3,0
073309,0018,RT 27 W/B (OFF),906D WB (ON),NY 27 at Exit 3,0
073310,0019,RT 27 E/B (OFF),906C EB (ON),NY 27 at Exit 4,0
073311,0022,906D WB (OFF),RT 27 W/B (ON),NY 27 at Exit 4,0
073312,0025,RT 231 S/B (OFF),906 C (ON),NY231 at NY27,0
073313,0025,RT 231 S/B (OFF),906 C (ON),NY231 at NY27,0
073314,0009,HENRY AVE,906C EB,NY231 at NY27,0
073315,0023,906 C (OFF),RT 231 N/B (ON),NY231 at NY27,0
073316,0026,906 D (OFF),RT 231 N/B (ON),NY231 at NY27,0
073317,0023,Ramp Begins,Ramp Ends,NY231 at NY27,0
073318,0023,RT 231 S/B (OFF),906 D (ON),NY231 at NY27,0
073319,0022,906 D (OFF),906 D (OFF),NY231 at NY27,0
073320,0028,906C EB (OFF),NY 27 EB (ON),NY 27 at Exit 4,0
073321,0018,Ramp Begins,Ramp Ends,NY 27 at Exit 4,0
073322,0015,NY 231 NB (OFF),HENRY AVE,NY231 at NY27,0
073324,0017,RT 27 E/B (OFF),906C EB (ON),NY 27 at Exit 4,0
073325,0025,906D WB (OFF),RT 27 W/B (ON),NY 27 at Exit 4,0
073326,0025,906 C EB (OFF),908 J S/B (ON),906C at RMC,0
073327,0021,908 J S/B (OFF),906 C EB (ON),906C at RMC,0
073328,0028,908 J N/B (OFF),906 C EB (ON),906C at RMC,0
073329,0016,Ramp Begins,Ramp Ends,906C at RMC,0
073330,0020,906 D WB (OFF),908 J N/B (ON),906D at RMC,0
073331,0021,908 J N/B (OFF),906 D WB (ON),906D at RMC,0
073332,0022,906 D WB (OFF),908 J S/B (ON),906D at RMC,0
073333,0035,908 J S/B (OFF),906 D WB (ON),906D at RMC,0
073334,0036,906 C (OFF),RT 27 EB (ON),NY 27 at Exit 4,0
073335,0031,RT 27 WB (OFF),906 D WB (ON),NY 27 at Exit 4,0
