748060,43.65832,-75.41037,CR38 W MAIN ST TURIN,CR79 LEE RD
820048,41.70273,-73.90611,POUGHKEEPSIE CL / POUGHKEEPS,DE LAVAL PL
820905,41.68513,-73.90772,WILBUR BLVD,POUGHKEEPSIE CL END RT 983T
820907,41.68399,-73.90421,CEDAR AVE,WILBUR BLVD
820914,41.6821,-73.89866,RT 376 RAYMOND AVE,CEDAR AVE
821002,41.69715,-73.92367,MONTGOMERY ST,S CLINTON ST
821014,41.53925,-73.81365,RAMPS TO/FROM I84 WB,NY 52
821021,41.70367,-73.90077,SEITZ TERR,N GRAND AVE
821029,41.69515,-73.92855,FRANKLIN ST,HOLMES ST
821031,41.72021,-73.9264,NORTH RD,FAIRVIEW AVE
821037,41.54951,-73.95164,LIBERTY ST,NY 9D
821039,41.66686,-73.85093,NY 55,CR 49 TITUSVILLE RD
821080,41.69192,-73.92032,DWIGHT ST,S CHERRY ST
821081,41.69344,-73.92884,HOLMES ST,LIVINGSTON ST
821082,41.69072,-73.92973,LIVINGSTON ST,SO. AVE / ARTERIAL RMPS
821083,41.70324,-73.89756,ALICE CT,SEITZ TERR
821084,41.69529,-73.92247,S CLINTON ST,DWIGHT ST
821101,41.48058,-73.97193,SR 9D,BEACON C/L
826000,41.82897,-73.51037,KINBOLE HILL RD,NY 343
826003,41.84801,-73.77579,GERMOND RD,HARPERS RD
826007,41.92526,-73.79396,CR 19 BULLS HEAD RD,CR 52 ROUND LAKE RD
826013,41.86713,-73.72133,GRIST MILL RD,NY 82
826014,41.64438,-73.8086,LAUER RD,VINCENT RD
826015,41.64228,-73.7929,CR 33 ARTHURSBURG RD,TSP
826017,41.65306,-73.7117,NY 55,CR 9 CLOVE VALLEY RD
826025,41.88737,-73.93265,RHINEBECK VL,CO RD 85
826034,41.90261,-73.53231,CR 58Y,CR 61 INDIAN LAKE RD
826035,41.96493,-73.59057,CR59 SPUR,NY 199
826036,41.91125,-73.51926,CR 58 COLEMAN STATIO,MILL RD
826045,41.89685,-73.60958,CR 5 SMITHFIELD RD,CR 65 HUNNS LAKE RD
826046,41.94429,-73.61239,CR 64 MCGHEE HILL RD,WILLOWVALE RD
826051,41.70503,-73.92407,US 44 MILL ST,MANSION ST
826054,41.80443,-73.78505,RT 115,SCOUT RD
826055,41.81369,-73.75627,CLINTON CRNR R,WASHINGTON T/L
826057,41.70029,-73.93734,RINALDI BLVD,RT 9 SB ENTRANCE RAM
826060,41.70673,-73.92494,GARDEN ST,CATHARINE ST
826061,41.91809,-73.91286,RT9,CR85
826063,41.70841,-73.93538,N CLOVER ST,NO PERRY ST
826065,41.71372,-73.91801,MANSION ST WB,PARKER AV
826066,41.70432,-73.92231,MILL ST,MANSION ST EB
826074,41.70975,-73.92464,HIGH ST,PARKER AVE
826075,41.70166,-73.91492,MAIN ST,WINNIKEE
826083,41.95314,-73.78605,FIELD RD,MILAN HOLLOW RD CR 15
826084,41.95196,-73.7785,ROUTE 199,FIELD RD
826100,41.90785,-73.50765,CR 58,TAYLOR RD
826101,41.9259,-73.51043,NY22,CR 61
826109,41.93859,-73.87891,ROUTE 9G,ROUTE 308
826113,41.77618,-73.7444,TOWN LINE,ROUTE 44
826121,41.53743,-73.57461,AKINDALE,SO QUAKER HILL
826125,41.49681,-73.98176,SOUTH AVE,BRIDGE
826126,41.87301,-73.7096,CHURCH LANE,HOMAN ROAD
826127,41.78234,-73.74431,ROUTE 44,ROUTE 82
826128,41.70875,-73.92216,ELM PL,NO HAMILTON ST
826129,41.89587,-73.70626,SHELLY HILL RD,CR 53
826130,41.84437,-73.73105,WASHINGTON TL,SR 82
826131,41.8004,-73.75052,TOWN LINE,FOWLER ROAD
826132,41.5429,-73.77856,BROOKSIDE DR,CUL-DE-SAC
826133,41.54487,-73.77445,SR 52,LEETOWN RD
826138,41.80509,-73.56031,RTE 22,FURNACE BANK R
826139,41.59027,-73.94743,WMAIN ST,POINT ST
826141,41.53183,-73.79416,BLUE HILL RD,JACKSON RD
826142,41.78919,-73.69717,VILLAGE LINE,TOWN LINE
826143,41.65846,-73.79932,BUSHWICK RD,NOXON RD
826144,41.67511,-73.78459,RT 155,SKIDMORE RD
826145,41.52593,-73.83183,AUTMN CHASE DR,CLEARVIEW CIR
826146,41.6628,-73.73644,RT 55,S PARLIMAN RD
826156,41.59188,-73.7765,STORMVILLE RD W,TSP NB RAMPS
826157,41.59759,-73.75701,TSP NB RAMPS,MCDONNELS LN
826167,41.59706,-73.84449,LK WALTON RD,E FISHKILL / WAPP T/L
826169,41.70826,-73.93655,DONGAN PL,MILL ST EXT
826170,41.69595,-73.93663,ARTERIAL RAMP,
826172,41.57152,-73.59991,NORTH VILLAGE,WEST MAIN ST
826173,41.70367,-73.91148,WINNIKEE AVE,CORLIES AVE
826178,41.56279,-73.60486,CR 69,SHERIDAN DR
826189,41.54348,-73.71486,EDER RD,MTN TOP RD
827016,41.55273,-73.60305,EAST MAIN ST,DUTCHER AVE
827017,41.57486,-73.59432,CHARLES COLMAN,VILLAGE LINE
827026,41.80526,-73.56037,FURNACE BNK RD,MAIN ST
827053,41.56875,-73.83175,SR 82,CUL-DE-SAC
827055,41.5337,-73.89616,ELM ST,DEAD END
827057,41.56307,-73.83867,CUL-DE-SAC,TOWN LN BRIDGE
827058,41.55739,-73.84319,LOMALA LA,BROADWAY
827059,41.55539,-73.84458,BROADWAY (E),BROADWAY (W)
828251,41.75579,-73.68006,CR 95 OAK SUMMIT RD,OVERLOOK RD
828261,41.67405,-73.90536,MILLER RD,POUGHKEEPSIE C/L
828272,41.59702,-73.93247,DELAVERGNE AVE,VILLAGE LINE
828274,41.61219,-73.86624,CO RD 93,ROUTE 376
828275,41.58337,-73.90004,CO RD 28,CO RD 93
828276,41.58291,-73.88847,CO RD 28,CO RD 93
828345,41.83611,-73.87217,E FALLKILL RD,CR 14 HOLLOW RD
828353,41.69222,-73.9258,LOOCKERMAN AVE,LIVINGSTON ST
828365,41.89886,-73.74476,WENDOVER RD,SHELLY HILL RD
828366,41.88562,-73.73391,SHELLY HILL RD,BOWEN RD
828367,41.87506,-73.72547,BOWEN RD,GRIST MILL RD
828374,41.88637,-73.51204,SHARON STATION RD,SHEFFIELD HILL RD
828375,41.65397,-73.84343,CR 49 TITUSVILLE RD,MALONEY RD
828376,41.64768,-73.82327,MALONEY RD,ROBINSON LN
828406,41.5486,-73.9287,CR 34 BAXTERTOWN RD,CR 35 OSBORNE HILL R
828439,41.89027,-73.50268,SHEFFIELD HILL RD,CONN STATE LINE
828441,41.70949,-73.93553,VEREZANO BLVD,DUTCHESS AVE
828442,41.71588,-73.89241,PEHL RD,UNDERHILL RD
828443,41.72083,-73.8924,UNDERHILL RD,RT 115 (SALT POINT T
828444,41.5649,-73.61059,SHERIDAN DR,VILLAGE LINE
828446,41.53231,-73.88653,US 9,JEFFERSON BLVD
828447,41.53207,-73.88457,JEFFERSON BLVD,FISHKILL TL
828486,41.55806,-73.60409,NY 55,W MAIN ST
828491,41.75851,-73.83063,NY 115,WIGSTEN RD
828494,41.99836,-73.87849,NY 199,RED HOOK VL
828496,42.02547,-73.87508,WHALESBACK RD,NY 9G
828497,41.62109,-73.90883,US 9,SPRING RD
828547,41.69669,-73.92844,MONTGOMERY ST,FRANKLIN ST
828548,41.6998,-73.92737,US 44 CHURCH ST,MONTGOMERY ST
828564,41.67803,-73.90429,GREENHOUSE LN,MILLER RD
828565,41.67931,-73.90371,HOOKER AV,GREENHOUSE LN
828568,41.70626,-73.92795,MILL ST,MANSION ST
828572,41.69601,-73.93607,PINE ST SPUR,ARTERIAL RAMP
828573,41.69612,-73.93127,LINCOLN AVE,SOUTH AVE
828574,41.69609,-73.92954,SOUTH AVE,ACADEMY ST
828575,41.69594,-73.92623,ACADEMY ST,SO HAMILTON ST
828576,41.70201,-73.90861,KING ST,MANSION ST
828582,41.70709,-73.92248,MANSION ST,COTTAGE ST
828583,41.71087,-73.93495,DUTCHESS AVE,HVRT
828597,41.69426,-73.92389,HOOKER AVE,SO HAMILTON ST
828613,41.71456,-73.93358,HVRT,CITY LINE
828614,41.69301,-73.93363,LIVINGSTON ST,RT 9 RAMP
828624,41.68981,-73.91776,S CHERRY ST,FERRIS LA
828626,41.56192,-73.59974,COULTER AVE,RR XING
828628,41.68615,-73.91045,MEYER AVE,GRAND AVE
828629,41.68549,-73.90871,GRAND AVE,PARK AVE
828644,41.70092,-73.93384,US44/NY55 CHURCH ST,MONTGOMERY ST
828647,41.80994,-73.772,SCOUT RD,CLINTON T/L
828648,41.813,-73.76372,TSP,CLINTON CRNR R
828650,41.81351,-73.75075,HIBERNIA SPUR,RT 82
828651,41.81492,-73.74973,HIBERNIA RD,NY 82
828660,41.70027,-73.93662,RT 9 SB ENTRANCE RAM,DEAD END
828662,41.69786,-73.93387,MONTGOMERY ST,FRANKLIN ST
828664,41.69509,-73.93399,FRANKLIN ST,READE PL
828665,41.69387,-73.93389,READE PL,LIVINGSTON ST
828666,41.69345,-73.93314,SOUTH AVE,LINCOLN AVE
828668,41.69232,-73.92758,SO HAMILTON ST,ACADEMY ST
828669,41.68694,-73.92366,SO HAMILTON ST,YATES BLVD
828684,41.7064,-73.92239,CATHARINE ST,NO HAMILTON ST
828688,41.70578,-73.91848,N CLINTON ST,SMITH ST
828689,41.7047,-73.91412,SMITH ST,WINNIKEE AVE
828696,41.70359,-73.92902,MAIN ST,CANNON ST
828697,41.70499,-73.92863,MAIN ST,MILL ST
828702,41.70745,-73.93386,NO PERRY ST,NO BRIDGE ST
828704,41.7069,-73.932,NO BRIDGE ST,VASSAR ST
828705,41.70632,-73.92993,VASSAR ST,
828714,41.70513,-73.92006,THOMPSON ST,MANSION ST EB
828718,41.70593,-73.92153,MANSION ST EB,MANSION ST
828719,41.70653,-73.92139,MANSION ST,MANSION SQ PAR
828723,41.70301,-73.9338,UNION ST,US44/NY55 CHURCH ST
828726,41.70604,-73.92909,,US 44
828728,41.68767,-73.90697,HOOKER AVE,COLLEGE AVE
828729,41.69704,-73.93833,RINALDI BLVD,PINE ST SPUR
828730,41.69872,-73.93535,PINE ST SPUR,JEFFERSON ST
828731,41.93584,-73.91476,US 9,VILLAGE LINE
828732,41.94833,-73.9179,MT RUSTEN RD,CR 103 (RIVER RD)
828734,41.69708,-73.93731,PINE ST,OFF RAMP FROM US 9
828735,41.69641,-73.93732,OFF RAMP FROM US 9,BEG US 9 ON RAMP
828737,41.70367,-73.9203,MAPLE ST,THOMPSON ST
828738,41.69452,-73.93441,LINCOLN AVE,YOUNG ST
828739,41.70587,-73.91981,MANSION ST EB,MANSION ST
828740,41.70617,-73.91972,MANSION ST,MANSION ST WB
828746,41.70457,-73.93261,UNION ST,MAIN ST
828747,41.69157,-73.91755,HOOKER AVE,COLLEGE AVE
828748,41.69432,-73.91805,COLLEGE AVE,FORBUS ST
828749,41.69672,-73.91818,FORBUS ST,CHURCH ST
828751,41.70646,-73.93388,MAIN ST,MILL ST
828752,41.69923,-73.91831,CHURCH ST,CANNON ST
828755,41.69996,-73.91819,CANNON ST,MAIN ST
828756,41.57589,-73.6396,RT 55,DODGE RD
828757,41.56818,-73.61703,DODGE RD,PAWLING TL
828764,41.69333,-73.92576,FRANKLIN ST,LOOCKERMAN AVE
828767,41.6968,-73.92537,MONTGOMERY ST,FRANKLIN ST
828768,41.69967,-73.92484,CHURCH ST,MONTGOMERY ST
828782,41.70892,-73.91204,MANSION ST,WEED ST
828783,41.70494,-73.9175,MAPLE ST,MANSION ST
828793,41.61609,-73.88521,WIDMER RD,CO RD 104
828800,41.70388,-73.93161,S BRIDGE ST,US44 / NY55
828809,41.60871,-73.88706,CR 104 (NEW HACKENSA,ST NICHOLAS RD
828810,41.61401,-73.87789,ST NICHOLAS RD,CR 94 (ALL ANGELS HI
828814,41.69245,-73.91039,FORBUS ST,COLLEGE AVE
828815,41.69417,-73.90968,BAKER ST,FORBUS ST
828816,41.68554,-73.922,FERRIS LA,LOOCKERMAN AVE
828817,41.88143,-73.527,US 44 NY 22,SHARON STATION RD
828820,41.65237,-73.93252,IBM PLANT EXIT,RAMP FROM RT 9 SB
828823,41.94508,-73.79448,CR 52 ROUND LAKE RD,SALISBURY TPKE
828824,41.95974,-73.79041,SALISBURY TPKE,NY 199
828825,41.52878,-73.89799,TERMINI,WESTAGE BUS CTR DR
828827,41.52951,-73.89502,WESTAGE BUS CTR DR,US 9
828833,41.74511,-73.63268,KILLEARN RD,HAMMOND HILL RD
828834,41.7591,-73.63961,HAMMOND HILL RD,NY 343
828841,41.56185,-73.6023,E MAIN ST,CR 69
828885,41.72229,-73.9047,DCC DRIVEWAY,CREEK RD
828889,41.6965,-73.90391,SOUTH GRAND AVE,RAYMOND AVE
828899,42.03002,-73.81332,CR 56 TURKEY HILL RD,WILLIAMS RD
828900,41.91926,-73.5406,CR 5 SMITHFIELD RD,US 44 NY 22
828916,41.94407,-73.85189,NY 308,ENTERPRISE RD
828918,41.94688,-73.83753,ENTERPRISE RD,SALISBURY TURNPIKE
828919,41.93874,-73.82231,SALISBURY TURNPIKE,BOICE RD
828924,42.03423,-73.80773,WILLIAMS RD,ODAK FARM RD
828936,41.91946,-73.50836,TAYLOR RD,DOWNEY RD
828943,41.90875,-73.62525,CARPENTER HILL RD,HUNNS LK RD SPUR
828946,41.55173,-73.54791,SOUTH QUAKER HILL RD,CR 67A KIRBY HILL RD
828972,41.83846,-73.56013,DEPOT RD,POWDERHOUSE RD
828975,41.81743,-73.55589,MAIN ST,DEPOT RD
828978,41.87399,-73.91505,US 9,OLD ALBANY POST RD
828980,41.88551,-73.87743,ACKERT HILL RD,NY 9G
828981,41.87676,-73.90876,OLD ALBANY POST RD,KIPP RD
828982,41.88111,-73.89747,KIPP RD,HAGGERTY HILL RD
010002,40.84483,-73.92201,ACC I87 MAJ DEGAN EXPY,ACC JEROME AVE
010011,40.88981,-73.89702,VAN CORTLAND SOUTH,START 9/9A OLAP H.H. PKY
010016,40.89834,-73.90767,RIVERDALE AVE OVER,END 9A/907V OLAP & RT 9 OVER
010018,40.88724,-73.82828,RT 1,EAST 233RD ST
010021,40.80902,-73.92867,ACC WILLIS AVE,ACC GRAND CONCOURSE
010024,40.83844,-73.93009,ACC MACOMBS DAM BRIDGE,ACC 95I CROSS BRNX EPY
010025,40.85785,-73.91706,ACC 95I CROSS BRNX EPY,ACC W FORDHAM RD
010025,40.85341,-73.91988,ACC 95I CROSS BRNX EPY,ACC W FORDHAM RD
010026,40.87149,-73.90686,ACC W FORDHAM RD,ACC WEST 230TH ST
010030,40.90176,-73.87861,ACC EAST 233 ST,BRONX/WEST CO LINE
010034,40.83511,-73.86731,RT 907H BRONX RIVER PKWY UND,WESTCHESTER AVE
010038,40.85781,-73.82632,INTER 8B & 8C  RT 907F PELHA,INTER 9 RT 908A  HUTCHINSON
010044,40.80998,-73.90209,RT 87I MAJOR DEEGAN EXPWY EX,EXIT 46 RT 895I SHERIDAN EXP
010045,40.82284,-73.88294,EXIT 46 RT 895I SHERIDAN EXP,BRONX RIVER PKWY NORTH EX
010051,40.83481,-73.88222,ACC WESTCHESTER AVE,ACC RT 95I END RT 895I
010901,40.85738,-73.86401,WHITE PLAINS RD,MULINER AVE
010903,40.85739,-73.85263,WILLIAMS BRIDGE RD,WILSON AV
010907,40.85609,-73.82931,RT 908A HUTCHINSON RIVER PKW,RT 95I BRUCKNER EXPWY OVER
010913,40.88278,-73.86836,E  GUN HILL RD OVER,E 233RD ST
010914,40.897,-73.86078,E 233RD ST,NCL NYC/WESTCHESTER CL - NER
010917,40.89958,-73.89257,END 9A/907V OLAP & RT 9 OVER,RT 908F MOSHOLU PKWY OVER
010920,40.83958,-73.8388,INT 95I CROSS BRONX EXPWY,INT BRONX PELHAM PWKY
010922,40.86952,-73.82042,INT 95I NEW ENGLAND THWY,INT ORCHARD BEACH
010926,40.86787,-73.87568,INT BRONX RIVER PKWY,INT DR THEO KAZIMIROFF BLVD
010927,40.86815,-73.87974,INT DR THEO KAZIMIROFF BLVD,JCT GRAND BLVD & CONCORSE
010927,40.87389,-73.88197,INT DR THEO KAZIMIROFF BLVD,JCT GRAND BLVD & CONCORSE
011003,40.88941,-73.84261,E 233RD ST,PITMAN AVE
011003,40.89324,-73.84362,E 233RD ST,PITMAN AVE
011005,40.85778,-73.83962,EASTCHESTER RD,STILLWELL AVE
011010,40.8431,-73.878,E 180TH ST,BRONX PARK S
011103,40.86676,-73.83788,GUN HILL RD,BAYCHESTER AVE
011103,40.86774,-73.83525,GUN HILL RD,BAYCHESTER AVE
011104,40.86922,-73.82934,BAYCHESTER AVE,CO-OP CITY BLVD
011104,40.86924,-73.82989,BAYCHESTER AVE,CO-OP CITY BLVD
011106,40.88209,-73.83898,BOSTON RD,E 233RD ST
011106,40.8836,-73.8399,BOSTON RD,E 233RD ST
011107,40.89771,-73.84545,PITMAN AVE,E 241ST ST
011107,40.9004,-73.84659,PITMAN AVE,E 241ST ST
011109,40.82792,-73.90425,THIRD AVE,CROTONA AVE
011110,40.83929,-73.89117,CROTONA AVE,SOUTHERN BLVD
011111,40.83904,-73.88526,SOUTHERN BLVD,E TREMONT AVE
011111,40.83944,-73.88331,SOUTHERN BLVD,E TREMONT AVE
011112,40.85478,-73.8704,BRONX RVR PKWY,
011114,40.85275,-73.86863,WHITE PLAINS R,BOSTON RD
011114,40.85385,-73.86927,WHITE PLAINS R,BOSTON RD
011114,40.85334,-73.86889,WHITE PLAINS R,BOSTON RD
011115,40.84288,-73.85502,E TREMONT AVE,SACKET AVE
011116,40.84699,-73.85969,SACKET AVE,BRONX PARK E
011116,40.84962,-73.86357,SACKET AVE,BRONX PARK E
011119,40.80399,-73.92055,WILLIS AVE,E 135TH ST
011120,40.80587,-73.91,E 135TH ST,E 149TH ST
011123,40.82099,-73.88985,TIFFANY ST,SHERIDAN EXPWY
011124,40.84334,-73.82615,WESTCHESTER AVE,JARVIS AVE
011124,40.85054,-73.82761,WESTCHESTER AVE,JARVIS AVE
011127,40.85488,-73.82811,WSTCHSTR AV 2N,PELHAM PKWY SQ
011127,40.85495,-73.82818,WSTCHSTR AV 2N,PELHAM PKWY SQ
011129,40.83676,-73.8524,WESTCHESTER AV,E TREMONT AVE
011129,40.83795,-73.8524,WESTCHESTER AV,E TREMONT AVE
011130,40.88381,-73.8256,PEARTREE AVE,IN95
011131,40.88543,-73.8272,IN95,BOSTON RD
011134,40.84015,-73.89566,BOSTON RD,IN95
011134,40.84144,-73.89489,BOSTON RD,IN95
011135,40.85645,-73.88238,IN95,SOUTHERN BLVD
011135,40.85011,-73.88678,IN95,SOUTHERN BLVD
011136,40.85924,-73.88064,E FORDHAM RD,MOSHOLU PKWY
011136,40.85922,-73.88081,E FORDHAM RD,MOSHOLU PKWY
011139,40.8121,-73.92957,IN87,THIRD AVE
011141,40.80724,-73.91836,WILLIS AVE,BRUCKNER BLVD
011141,40.80903,-73.92262,WILLIS AVE,BRUCKNER BLVD
011143,40.82441,-73.92832,SB ENT 87I,RIVER AVE
011145,40.82947,-73.92916,WOODYCREST AVE,MACOMBS DMBRG
011146,40.8286,-73.92737,MACOMBS DMBRG,RIVER ST
011147,40.82753,-73.92438,RIVER ST,GRD CONCOURSE
011148,40.82648,-73.92098,GRD CONCOURSE,MELROSE AVE
011149,40.82319,-73.90521,WASHINGTON AV,REV J POLITE
011149,40.82427,-73.90957,WASHINGTON AV,REV J POLITE
011150,40.82104,-73.89552,REV J POLITE,BRUCKNER BLVD
011150,40.82089,-73.89839,REV J POLITE,BRUCKNER BLVD
011151,40.8953,-73.87876,JEROME AVE,WEBSTER AVE
011151,40.89541,-73.8773,JEROME AVE,WEBSTER AVE
011152,40.89095,-73.8495,WHITE PLAINS RD,BAYCHESTER AVE
011153,40.88853,-73.83957,BAYCHESTER AVE,BOSTON RD
011153,40.8893,-73.83265,BAYCHESTER AVE,BOSTON RD
011155,40.8623,-73.90001,JEROME AVE,GRD BLV/CNCRS
011157,40.8618,-73.89263,E KINGSBRDG RD,WEBSTER AVE
011157,40.86202,-73.89219,E KINGSBRDG RD,WEBSTER AVE
011159,40.87426,-73.85628,BRONX RVR PKY,BOSTON RD
011160,40.87061,-73.8467,BOSTON RD,EASTCHESTER RD
011160,40.87284,-73.85238,BOSTON RD,EASTCHESTER RD
011161,40.86579,-73.8373,EASTCHESTER RD,IN95
011162,40.86456,-73.89442,E FORDHAM RD,JEROME AVE
011162,40.86351,-73.89436,E FORDHAM RD,JEROME AVE
011163,40.84869,-73.90198,JEROME AVE,WEBSTER AVE
011163,40.84882,-73.90363,JEROME AVE,WEBSTER AVE
011165,40.84002,-73.87696,SOUTHERN BLVD,BRONX RVR PKY
011166,40.84057,-73.86605,BRONX RVR PKY,WHITE PLAINS R
011166,40.84004,-73.86737,BRONX RVR PKY,WHITE PLAINS R
011167,40.84238,-73.85467,WHITE PLAINS R,SILVER ST
011167,40.84121,-73.86303,WHITE PLAINS R,SILVER ST
011168,40.84178,-73.84305,SILVER ST,WESTCHESTER AV
011170,40.84904,-73.84488,SACKET AVE,BRX/PELHM PKY
011170,40.85486,-73.84378,SACKET AVE,BRX/PELHM PKY
011171,40.86807,-73.84274,BRX/PELHM PKY,E GUN HILL RD
011171,40.86312,-73.84342,BRX/PELHM PKY,E GUN HILL RD
011172,40.87173,-73.84367,E GUN HILL RD,BOSTON RD
011172,40.87165,-73.8436,E GUN HILL RD,BOSTON RD
011173,40.88064,-73.84824,BOSTON RD,LACONIA AVE
011173,40.87924,-73.84764,BOSTON RD,LACONIA AVE
011174,40.82172,-73.88471,HALLECK ST,BRUCKNER BLVD
011174,40.82232,-73.88509,HALLECK ST,BRUCKNER BLVD
011175,40.84073,-73.92165,E 167TH ST,IN95
011175,40.84071,-73.9217,E 167TH ST,IN95
011177,40.82024,-73.88849,TIFFANY,EDGEWATER RD
011178,40.83357,-73.91862,E 161ST ST,E 167ND ST
011178,40.83017,-73.92082,E 161ST ST,E 167ND ST
011179,40.86088,-73.89805,E TREMONT AVE,E FORDHAM RD
011179,40.85594,-73.90057,E TREMONT AVE,E FORDHAM RD
011180,40.8655,-73.8946,E FORDHAM RD,E KINGSBRDG RD
011180,40.86483,-73.89516,E FORDHAM RD,E KINGSBRDG RD
011181,40.87128,-73.88872,E KINGSBRDG RD,MOSHOLU PKWY
011183,40.82196,-73.92511,E 138TH ST,E 161ST ST
011183,40.81555,-73.92861,E 138TH ST,E 161ST ST
011186,40.81349,-73.88134,HUNTS POINT A,EDGEWATER RD
011186,40.8141,-73.88157,HUNTS POINT A,EDGEWATER RD
011187,40.81401,-73.88518,EAST BAY AVE,SOUTHERN AVE
011187,40.8179,-73.88886,EAST BAY AVE,SOUTHERN AVE
011188,40.83202,-73.92575,MCMBS DM BR AP,E 167TH ST
011190,40.89466,-73.88027,E GUN HILL RD,E 233RD ST
011192,40.88608,-73.84814,EASTCHESTER RD,E 233RD ST
011192,40.88647,-73.84773,EASTCHESTER RD,E 233RD ST
011192,40.88641,-73.84792,EASTCHESTER RD,E 233RD ST
011194,40.82832,-73.93228,NY CO LINE,IN87
011195,40.82892,-73.92918,IN87,JEROME AVE
011196,40.82386,-73.91393,THIRD AVE,E 165TH ST
011196,40.82208,-73.91496,THIRD AVE,E 165TH ST
011197,40.90116,-73.86196,VIREO AVE,BRONX RIVER PK
011198,40.88056,-73.82334,CO-OP CITY BLV,CONNER ST
011200,40.82746,-73.89846,E 163RD ST,BOSTON RD
011200,40.82828,-73.89792,E 163RD ST,BOSTON RD
011202,40.81142,-73.89161,TRUXTON ST,HUNTS PT AVE
011202,40.81165,-73.8893,TRUXTON ST,HUNTS PT AVE
011203,40.82132,-73.89888,WESTCHESTER AV,E 163RD ST
011204,40.82492,-73.92774,E 149TH ST,PARK N RIDE LT
011204,40.81954,-73.92995,E 149TH ST,PARK N RIDE LT
011204,40.82373,-73.92844,E 149TH ST,PARK N RIDE LT
011206,40.91296,-73.90243,W 254TH ST,WESTCHESTER C/
011207,40.85395,-73.91767,UNDERCLIFF AVE,W 179TH ST
011207,40.85378,-73.91778,UNDERCLIFF AVE,W 179TH ST
011208,40.844,-73.84699,E TREMONT AVE,WILLAMSBRG RD
011210,40.82828,-73.89178,WESTCHESTER AV,BOSTON RD
011210,40.83114,-73.89153,WESTCHESTER AV,BOSTON RD
011211,40.84096,-73.88594,BOSTON RD,E TREMONT AVE
011211,40.84095,-73.88609,BOSTON RD,E TREMONT AVE
011215,40.81221,-73.92508,IN87,WILLIS AVE
011215,40.81171,-73.92581,IN87,WILLIS AVE
011217,40.81303,-73.89097,RANDALL,BRUCKNER EXPWY
011217,40.81493,-73.8914,RANDALL,BRUCKNER EXPWY
011219,40.85639,-73.90993,W TREMONT AVE,W FORDHAM RD
011220,40.86548,-73.90316,W FORDHAM RD,E KINGSBRDG RD
011224,40.87938,-73.90938,JOHNSON AVE,BROADWAY
011224,40.8769,-73.90671,JOHNSON AVE,BROADWAY
011227,40.8628,-73.90707,I 87,UNIVERSITY AVE
011227,40.86277,-73.90857,I 87,UNIVERSITY AVE
011229,40.88363,-73.88525,W MOSHOLU PKY,JEROME AVE
011230,40.86843,-73.9014,MAJ DEEGAN EXP,JEROME AVE
011231,40.85216,-73.9179,SEDGEWICK AVE,GRD BLV&CNCRS
011233,40.86565,-73.88656,E FORDHAM RD,E MOSHOLU PKY
011233,40.86476,-73.88756,E FORDHAM RD,E MOSHOLU PKY
011234,40.87637,-73.87266,E MOSHOLU PKY,E GUN HILL RD
011235,40.87988,-73.87102,E GUN HILL RD,E 233RD ST
011237,40.82029,-73.90022,PROSPECT AVE,SOUTHERN BLVD
011238,40.82693,-73.88766,SOUTHERN BLVD,IN895
011240,40.8307,-73.87027,BRONX RIVER PK,IN95
011240,40.83088,-73.86944,BRONX RIVER PK,IN95
011241,40.83358,-73.85725,IN95,CASTLE HILL AV
011242,40.83839,-73.84501,CASTLE HILL AV,WILLMSBRDG RD
011246,40.84372,-73.84556,E TREMONT AVE,EASTCHESTER RD
011247,40.84497,-73.84715,EASTCHESTER RD,SACKET AVE
011247,40.8452,-73.84711,EASTCHESTER RD,SACKET AVE
011248,40.85117,-73.85191,SACKET AVE,BRX/PELHAM PKY
011248,40.85113,-73.85196,SACKET AVE,BRX/PELHAM PKY
011249,40.86104,-73.85752,BRX/PELHAM PKY,ALLERTON AVE
011251,40.80641,-73.92473,RAMP TO BRUCKNER BLVD,IN 87
011252,40.80738,-73.92395,IN 87,E 138TH ST
011252,40.80789,-73.92376,IN 87,E 138TH ST
011253,40.8071,-73.92618,ALEXANDER AVE,RAMP 87SB
011255,40.86703,-73.86099,BOSTON RD,ADEE AVE
011255,40.86703,-73.86099,BOSTON RD,ADEE AVE
011258,40.83949,-73.82496,THROGS NECK EX,COUNTRY CLUB R
011258,40.83998,-73.82498,THROGS NECK EX,COUNTRY CLUB R
011259,40.84783,-73.82649,COUNTRY CLUB R,WESTCHESTER AVE
011260,40.83914,-73.82583,JARVIS AVE,THROGS NECK EX
011260,40.841,-73.82603,JARVIS AVE,THROGS NECK EX
011261,40.8311,-73.83203,THROGS NECK EX,ZEREGA AVE
011262,40.82718,-73.85298,ZEREGA AVE,WHITE PLAINS RD
011262,40.82724,-73.85266,ZEREGA AVE,WHITE PLAINS RD
011263,40.82552,-73.86554,WHITE PLAINS RD,BRONX RIVER PK
011263,40.82489,-73.87026,WHITE PLAINS RD,BRONX RIVER PK
011264,40.82376,-73.87867,BRONX RIVER PK,SHERIDAN EXP
011265,40.83941,-73.91327,E 167ND ST,CROSS BNX EXP
011266,40.84721,-73.90818,CROSS BNX EXP,E TREMONT AVE
012000,40.88605,-73.8614,BOSTON RD,E 241ST ST
012001,40.84139,-73.89905,BOSTON RD,FORDHAM RD
